event_time,u20,u30,u60,neutral_active_strength_30m,split,hmm_state,plie_phase,plie_direction,available_time,mar_curve_label,mar_response_conflict_score
2021-12-09T19:50:00Z,0.9472,0.7936,0.8461538461538461,,train,5.0,normal,-1.0,2021-12-09T20:50:00Z,fast_to_sustained_transmission,0.15360000000000007
2021-12-09T20:50:00Z,0.0368,0.0384,0.03773584905660377,,train,5.0,normal,-1.0,2021-12-09T21:50:00Z,persistent_reversal_takeover,0.0015999999999999973
2021-12-09T21:50:00Z,0.1152,0.2048,0.5413642960812772,,train,5.0,normal,-1.0,2021-12-09T22:50:00Z,mixed_or_noise,0.42616429608127726
2021-12-09T22:50:00Z,0.08,0.1792,0.6923076923076923,,train,5.0,normal,-1.0,2021-12-09T23:50:00Z,delayed_transmission,0.6123076923076923
2021-12-09T23:50:00Z,0.6693830034924331,0.4462809917355372,0.15205913410770855,,train,5.0,accelerating,-1.0,2021-12-10T00:50:00Z,delayed_absorption,0.5173238693847245
2021-12-10T00:50:00Z,0.42607683352735737,0.11097992916174734,0.1235480464625132,,train,5.0,accelerating,-1.0,2021-12-10T01:50:00Z,mixed_or_noise,0.31509690436561
2021-12-10T01:50:00Z,0.7450523864959255,0.4002361275088548,0.5839493136219641,,train,5.0,accelerating,-1.0,2021-12-10T02:50:00Z,mixed_or_noise,0.34481625898707075
2021-12-10T02:50:00Z,0.6135040745052387,0.6316410861865407,0.6251319957761352,,train,5.0,accelerating,-1.0,2021-12-10T03:50:00Z,mixed_or_noise,0.018137011681301995
2021-12-10T03:50:00Z,0.6181606519208381,0.34238488783943327,0.7402323125659979,,train,5.0,accelerating,-1.0,2021-12-10T04:50:00Z,mixed_or_noise,0.3978474247265646
2021-12-10T04:50:00Z,0.38882421420256114,0.44510035419126326,0.6293558606124604,,train,5.0,accelerating,-1.0,2021-12-10T05:50:00Z,mixed_or_noise,0.24053164640989927
2021-12-10T05:50:00Z,0.1936,0.176,0.420899854862119,,train,5.0,normal,-1.0,2021-12-10T06:50:00Z,mixed_or_noise,0.24489985486211902
2021-12-10T06:50:00Z,0.9488,0.952,0.95355587808418,,train,5.0,normal,-1.0,2021-12-10T07:50:00Z,persistent_cascade_transmission,0.0047558780841799875
2021-12-10T07:50:00Z,0.2048,0.04,0.05805515239477504,,train,5.0,normal,-1.0,2021-12-10T08:50:00Z,fast_absorption_or_takeover,0.1648
2021-12-10T08:50:00Z,0.3664,0.32,0.14804063860667635,,train,5.0,normal,-1.0,2021-12-10T09:50:00Z,mixed_or_noise,0.21835936139332365
2021-12-10T09:50:00Z,0.7392,0.6592,0.7648766328011611,,train,5.0,normal,-1.0,2021-12-10T10:50:00Z,mixed_or_noise,0.10567663280116113
2021-12-10T10:50:00Z,0.0208,0.0928,0.03483309143686502,,train,5.0,normal,-1.0,2021-12-10T11:50:00Z,persistent_reversal_takeover,0.072
2021-12-10T11:50:00Z,0.0032,,,81.5829953852608,train,5.0,normal,-1.0,2021-12-10T12:50:00Z,mixed_or_noise,0.0
2021-12-10T21:50:00Z,0.5145518044237486,0.5962219598583235,0.8004223864836325,,train,5.0,accelerating,-1.0,2021-12-10T22:50:00Z,mixed_or_noise,0.2858705820598839
2021-12-10T22:50:00Z,0.518324607329843,0.39723661485319517,0.826625386996904,,train,5.0,mature,-1.0,2021-12-10T23:50:00Z,mixed_or_noise,0.42938877214370885
2021-12-10T23:50:00Z,0.8743455497382199,0.47322970639032813,0.09287925696594428,,train,5.0,mature,-1.0,2021-12-11T00:50:00Z,delayed_absorption,0.7814662927722756
2021-12-11T00:50:00Z,0.4118673647469459,0.4162348877374784,0.3622291021671827,,train,5.0,mature,-1.0,2021-12-11T01:50:00Z,mixed_or_noise,0.05400578557029573
2021-12-11T01:50:00Z,0.20593368237347295,0.46113989637305697,0.2306501547987616,,train,5.0,mature,-1.0,2021-12-11T02:50:00Z,mixed_or_noise,0.255206213999584
2021-12-11T02:50:00Z,0.268760907504363,0.10362694300518134,0.3080495356037152,,train,5.0,mature,-1.0,2021-12-11T03:50:00Z,mixed_or_noise,0.20442259259853385
2021-12-11T03:50:00Z,0.3856893542757417,0.5941278065630398,0.25386996904024767,,train,5.0,mature,-1.0,2021-12-11T04:50:00Z,mixed_or_noise,0.3402578375227921
2021-12-11T04:50:00Z,0.8289703315881326,0.8238341968911918,0.7708978328173375,,train,5.0,mature,-1.0,2021-12-11T05:50:00Z,fast_to_sustained_transmission,0.05807249877079512
2021-12-17T00:50:00Z,0.3723004694835681,0.27328316086547505,0.6390658174097664,,train,5.0,early_strong_entry,-1.0,2021-12-17T01:50:00Z,mixed_or_noise,0.3657826565442914
2021-12-17T01:50:00Z,0.7590221187427241,0.6717827626918536,0.5343189017951425,,train,5.0,accelerating,-1.0,2021-12-17T02:50:00Z,mixed_or_noise,0.22470321694758155
2021-12-17T02:50:00Z,0.6784,0.6176,0.36284470246734396,,train,5.0,normal,-1.0,2021-12-17T03:50:00Z,mixed_or_noise,0.31555529753265604
2021-12-17T04:50:00Z,0.6864,0.7584,0.8548621190130624,,train,5.0,normal,-1.0,2021-12-17T05:50:00Z,mixed_or_noise,0.1684621190130624
2021-12-17T05:50:00Z,0.8336,0.8432,0.8214804063860668,,train,5.0,normal,-1.0,2021-12-17T06:50:00Z,persistent_cascade_transmission,0.021719593613933164
2021-12-17T06:50:00Z,0.9824,0.9696,0.9680696661828737,,train,5.0,normal,-1.0,2021-12-17T07:50:00Z,persistent_cascade_transmission,0.01433033381712634
2021-12-17T07:50:00Z,0.2576,0.3824,,,train,5.0,normal,-1.0,2021-12-17T08:50:00Z,mixed_or_noise,0.12480000000000002
2021-12-17T08:50:00Z,0.8064,0.1168,,,train,5.0,normal,-1.0,2021-12-17T09:50:00Z,mixed_or_noise,0.6896
2021-12-17T09:50:00Z,0.8272,0.9312,,,train,5.0,normal,-1.0,2021-12-17T10:50:00Z,mixed_or_noise,0.10399999999999998
2021-12-17T23:50:00Z,0.9778812572759022,,,87.27450706194938,train,5.0,accelerating,-1.0,2021-12-18T00:50:00Z,neutral_active_dominance,0.0
2021-12-18T00:50:00Z,0.9767171129220024,0.9763872491145218,,,train,5.0,accelerating,-1.0,2021-12-18T01:50:00Z,mixed_or_noise,0.0003298638074805682
2021-12-18T01:50:00Z,0.13154831199068684,0.08618654073199528,,,train,5.0,accelerating,-1.0,2021-12-18T02:50:00Z,mixed_or_noise,0.04536177125869156
2021-12-18T02:50:00Z,0.04540162980209546,,,87.68004474898615,train,5.0,accelerating,-1.0,2021-12-18T03:50:00Z,neutral_active_dominance,0.0
2021-12-18T03:50:00Z,0.7508731082654249,0.45690672963400236,0.1805702217529039,,train,5.0,accelerating,-1.0,2021-12-18T04:50:00Z,delayed_absorption,0.5703028865125209
2021-12-18T04:50:00Z,0.37485448195576254,0.30814639905548996,0.20802534318901794,,train,5.0,accelerating,-1.0,2021-12-18T05:50:00Z,mixed_or_noise,0.1668291387667446
2021-12-18T05:50:00Z,0.729918509895227,0.8429752066115702,0.839493136219641,,train,5.0,accelerating,-1.0,2021-12-18T06:50:00Z,mixed_or_noise,0.11305669671634322
2021-12-18T06:50:00Z,0.4610011641443539,0.41912632821723733,0.5332629355860612,,train,5.0,accelerating,-1.0,2021-12-18T07:50:00Z,mixed_or_noise,0.11413660736882386
2021-12-18T07:50:00Z,0.15017462165308498,0.1204250295159386,0.6800422386483632,,train,5.0,accelerating,-1.0,2021-12-18T08:50:00Z,delayed_transmission,0.5596172091324246
2021-12-18T08:50:00Z,0.12223515715948778,0.1050767414403778,0.15522703273495247,,train,5.0,accelerating,-1.0,2021-12-18T09:50:00Z,persistent_reversal_takeover,0.05015029129457467
2021-12-18T09:50:00Z,0.20418848167539266,0.1157167530224525,0.06811145510835913,,train,5.0,mature,-1.0,2021-12-18T10:50:00Z,fast_absorption_or_takeover,0.13607702656703352
2021-12-18T10:50:00Z,0.7102966841186736,0.770293609671848,0.7275541795665634,,train,5.0,mature,-1.0,2021-12-18T11:50:00Z,mixed_or_noise,0.059996925553174374
2021-12-18T11:50:00Z,0.5026178010471204,0.6476683937823834,0.47368421052631576,,train,5.0,mature,-1.0,2021-12-18T12:50:00Z,mixed_or_noise,0.17398418325606763
2021-12-18T12:50:00Z,0.6527050610820244,0.7478411053540587,0.8452012383900929,,train,5.0,mature,-1.0,2021-12-18T13:50:00Z,mixed_or_noise,0.19249617730806845
2021-12-18T13:50:00Z,0.5881326352530541,0.3644214162348877,0.26006191950464397,,train,5.0,mature,-1.0,2021-12-18T14:50:00Z,mixed_or_noise,0.3280707157484102
2021-12-18T14:50:00Z,0.16055846422338568,0.13471502590673576,0.6393188854489165,,train,5.0,mature,-1.0,2021-12-18T15:50:00Z,mixed_or_noise,0.5046038595421807
2021-12-18T15:50:00Z,0.2774869109947644,0.28324697754749567,0.37925696594427244,,train,5.0,mature,-1.0,2021-12-18T16:50:00Z,mixed_or_noise,0.10177005494950803
2021-12-18T16:50:00Z,0.8045375218150087,0.8100172711571675,,,train,5.0,mature,-1.0,2021-12-18T17:50:00Z,mixed_or_noise,0.0054797493421587795
2021-12-19T15:50:00Z,0.18544600938967137,0.1462841015992474,0.429723991507431,,train,5.0,early_strong_entry,-1.0,2021-12-19T16:50:00Z,mixed_or_noise,0.2834398899081836
2021-12-19T16:50:00Z,0.5494761350407451,,,45.378268773598094,train,5.0,accelerating,-1.0,2021-12-19T17:50:00Z,mixed_or_noise,0.0
2021-12-19T17:50:00Z,0.8905704307334109,0.8583234946871311,0.5480464625131996,,train,5.0,accelerating,-1.0,2021-12-19T18:50:00Z,mixed_or_noise,0.34252396822021136
2021-12-19T18:50:00Z,0.8346915017462165,0.9693034238488784,0.9440337909186906,,train,5.0,accelerating,-1.0,2021-12-19T19:50:00Z,persistent_cascade_transmission,0.13461192210266182
2021-12-19T19:50:00Z,0.2048894062863795,0.27744982290436837,0.26187961985216474,,train,5.0,accelerating,-1.0,2021-12-19T20:50:00Z,fast_absorption_or_takeover,0.07256041661798887
2021-12-19T20:50:00Z,0.5366705471478463,0.4203069657615112,0.6367476240760296,,train,5.0,accelerating,-1.0,2021-12-19T21:50:00Z,mixed_or_noise,0.21644065831451836
2021-12-19T21:50:00Z,0.034924330616996506,0.07201889020070838,0.06441393875395987,,train,5.0,accelerating,-1.0,2021-12-19T22:50:00Z,persistent_reversal_takeover,0.03709455958371188
2021-12-19T22:50:00Z,0.7683352735739232,0.8087367178276269,0.928194297782471,,train,5.0,accelerating,-1.0,2021-12-19T23:50:00Z,fast_to_sustained_transmission,0.1598590242085478
2021-12-19T23:50:00Z,0.9476135040745053,0.9268004722550177,0.7148891235480465,,train,5.0,accelerating,-1.0,2021-12-20T00:50:00Z,fast_to_sustained_transmission,0.23272438052645883
2021-12-20T00:50:00Z,0.01979045401629802,0.1345926800472255,0.46884899683210135,,train,5.0,accelerating,-1.0,2021-12-20T01:50:00Z,mixed_or_noise,0.4490585428158033
2021-12-20T01:50:00Z,0.7229336437718277,0.5100354191263282,0.39493136219640973,,train,5.0,accelerating,-1.0,2021-12-20T02:50:00Z,mixed_or_noise,0.32800228157541794
2021-12-20T02:50:00Z,0.3911525029103609,0.7296340023612751,0.5395987328405492,,train,5.0,accelerating,-1.0,2021-12-20T03:50:00Z,mixed_or_noise,0.33848149945091416
2021-12-20T03:50:00Z,0.1808,0.296,0.19013062409288825,,train,5.0,normal,-1.0,2021-12-20T04:50:00Z,fast_absorption_or_takeover,0.1152
2021-12-20T04:50:00Z,0.3232,0.6688,0.9216255442670537,,train,5.0,normal,-1.0,2021-12-20T05:50:00Z,delayed_transmission,0.5984255442670536
2021-12-20T05:50:00Z,0.5872,0.456,0.4455732946298984,,train,5.0,normal,-1.0,2021-12-20T06:50:00Z,mixed_or_noise,0.14162670537010164
2021-12-20T06:50:00Z,0.8448,0.8352,0.5979680696661829,,train,5.0,normal,-1.0,2021-12-20T07:50:00Z,mixed_or_noise,0.24683193033381712
2021-12-20T07:50:00Z,0.224,0.3888,0.7445573294629898,,train,5.0,normal,-1.0,2021-12-20T08:50:00Z,delayed_transmission,0.5205573294629898
2021-12-20T08:50:00Z,0.9456,0.912,0.8838896952104499,,train,5.0,normal,-1.0,2021-12-20T09:50:00Z,persistent_cascade_transmission,0.061710304789550086
2021-12-20T09:50:00Z,0.1728,0.3104,0.6545718432510885,,train,5.0,normal,-1.0,2021-12-20T10:50:00Z,delayed_transmission,0.4817718432510885
2021-12-20T10:50:00Z,0.112,0.1104,0.21770682148040638,,train,5.0,normal,-1.0,2021-12-20T11:50:00Z,fast_absorption_or_takeover,0.10730682148040638
2021-12-20T11:50:00Z,0.6928,0.8624,0.9259796806966618,,train,5.0,normal,-1.0,2021-12-20T12:50:00Z,mixed_or_noise,0.23317968069666184
2021-12-20T12:50:00Z,0.0928,0.1504,0.3062409288824383,,train,5.0,normal,-1.0,2021-12-20T13:50:00Z,fast_absorption_or_takeover,0.21344092888243832
2021-12-20T13:50:00Z,0.9024,0.7504,0.17561683599419448,,train,5.0,normal,-1.0,2021-12-20T14:50:00Z,delayed_absorption,0.7267831640058056
2021-12-20T14:50:00Z,0.2544,0.0944,0.34252539912917274,,train,5.0,normal,-1.0,2021-12-20T15:50:00Z,mixed_or_noise,0.24812539912917275
2021-12-20T15:50:00Z,0.49941792782305006,0.28689492325855964,0.10454065469904963,,train,5.0,accelerating,-1.0,2021-12-20T16:50:00Z,mixed_or_noise,0.39487727312400045
2021-12-20T16:50:00Z,0.6880093131548312,0.6387249114521841,0.7127771911298838,,train,5.0,accelerating,-1.0,2021-12-20T17:50:00Z,mixed_or_noise,0.07405227967769967
2021-12-20T17:50:00Z,0.8311990686845169,0.8146399055489965,0.545934530095037,,train,5.0,accelerating,-1.0,2021-12-20T18:50:00Z,mixed_or_noise,0.28526453858947987
2021-12-20T18:50:00Z,0.16065192083818394,0.1180637544273908,0.15100316789862725,,train,5.0,accelerating,-1.0,2021-12-20T19:50:00Z,persistent_reversal_takeover,0.042588166410793146
2021-12-20T19:50:00Z,0.2164048865619546,0.15025906735751296,0.09907120743034056,,train,5.0,mature,-1.0,2021-12-20T20:50:00Z,fast_absorption_or_takeover,0.11733367913161405
2021-12-20T20:50:00Z,0.1012216404886562,0.26252158894645944,0.4458204334365325,,train,5.0,mature,-1.0,2021-12-20T21:50:00Z,mixed_or_noise,0.3445987929478763
2021-12-20T21:50:00Z,0.6963350785340314,0.8272884283246977,0.7925696594427245,,train,5.0,mature,-1.0,2021-12-20T22:50:00Z,mixed_or_noise,0.1309533497906663
2021-12-20T22:50:00Z,0.6404886561954625,0.4075993091537133,0.5526315789473685,,train,5.0,mature,-1.0,2021-12-20T23:50:00Z,mixed_or_noise,0.23288934704174918
2021-12-20T23:50:00Z,0.24781849912739964,0.15716753022452504,0.544891640866873,,train,5.0,mature,-1.0,2021-12-21T00:50:00Z,mixed_or_noise,0.387724110642348
2021-12-21T00:50:00Z,0.680628272251309,0.6994818652849741,0.29566563467492263,,train,5.0,mature,-1.0,2021-12-21T01:50:00Z,delayed_absorption,0.4038162306100515
2021-12-21T01:50:00Z,0.4851657940663176,0.533678756476684,0.521671826625387,,train,5.0,mature,-1.0,2021-12-21T02:50:00Z,mixed_or_noise,0.048512962410366345
2021-12-21T02:50:00Z,0.23734729493891799,0.13989637305699482,0.02631578947368421,,train,5.0,mature,-1.0,2021-12-21T03:50:00Z,fast_absorption_or_takeover,0.21103150546523378
2021-12-21T03:50:00Z,0.012216404886561954,0.013816925734024179,0.02321981424148607,,train,5.0,mature,-1.0,2021-12-21T04:50:00Z,persistent_reversal_takeover,0.011003409354924115
2021-12-21T04:50:00Z,0.13263525305410123,0.33678756476683935,0.413312693498452,,train,5.0,mature,-1.0,2021-12-21T05:50:00Z,mixed_or_noise,0.2806774404443508
2021-12-21T14:50:00Z,,,0.7866948257655755,34.63851209621032,train,5.0,accelerating,-1.0,2021-12-21T15:50:00Z,mixed_or_noise,0.0
2021-12-21T15:50:00Z,0.21769499417927823,0.5903187721369539,0.16367476240760295,,train,5.0,accelerating,-1.0,2021-12-21T16:50:00Z,mixed_or_noise,0.426644009729351
2021-12-21T16:50:00Z,0.37951105937136204,0.5442739079102715,0.723336853220697,,train,5.0,accelerating,-1.0,2021-12-21T17:50:00Z,mixed_or_noise,0.3438257938493349
2021-12-21T17:50:00Z,0.4947613504074505,0.7485242030696576,0.7106652587117213,,train,5.0,accelerating,-1.0,2021-12-21T18:50:00Z,mixed_or_noise,0.2537628526622071
2021-12-21T18:50:00Z,0.4318975552968568,0.4793388429752066,0.48891235480464623,,train,5.0,accelerating,-1.0,2021-12-21T19:50:00Z,mixed_or_noise,0.057014799507789427
2021-12-21T19:50:00Z,0.14136125654450263,0.3005181347150259,0.43188854489164086,,train,5.0,mature,-1.0,2021-12-21T20:50:00Z,mixed_or_noise,0.29052728834713826
2021-12-21T20:50:00Z,0.3787085514834206,0.14507772020725387,0.08513931888544891,,train,5.0,mature,-1.0,2021-12-21T21:50:00Z,mixed_or_noise,0.2935692325979717
2021-12-21T21:50:00Z,0.17975567190226877,,0.15479876160990713,27.310865613200953,train,5.0,mature,-1.0,2021-12-21T22:50:00Z,mixed_or_noise,0.024956910292361634
2021-12-26T07:50:00Z,0.19624413145539907,0.15380997177798683,0.5371549893842887,,train,5.0,early_strong_entry,-1.0,2021-12-26T08:50:00Z,mixed_or_noise,0.3833450176063019
2021-12-26T08:50:00Z,,0.1568,0.16545718432510886,,train,5.0,normal,-1.0,2021-12-26T09:50:00Z,mixed_or_noise,0.008657184325108869
2021-12-26T09:50:00Z,,,0.3134978229317852,18.69668577821284,train,5.0,normal,-1.0,2021-12-26T10:50:00Z,mixed_or_noise,0.0
2021-12-26T10:50:00Z,,,0.9404934687953556,48.65053838623969,train,5.0,normal,-1.0,2021-12-26T11:50:00Z,mixed_or_noise,0.0
2021-12-26T11:50:00Z,,,0.10885341074020319,17.731785764228782,train,5.0,normal,-1.0,2021-12-26T12:50:00Z,mixed_or_noise,0.0
2021-12-26T12:50:00Z,,,0.9158200290275762,25.450985876101246,train,5.0,normal,-1.0,2021-12-26T13:50:00Z,mixed_or_noise,0.0
2021-12-26T13:50:00Z,,,0.17529039070749736,10.348203048524681,train,5.0,accelerating,-1.0,2021-12-26T14:50:00Z,mixed_or_noise,0.0
2021-12-26T14:50:00Z,,0.03423848878394333,0.19957761351636746,,train,5.0,accelerating,-1.0,2021-12-26T15:50:00Z,mixed_or_noise,0.16533912473242413
2021-12-26T15:50:00Z,,0.424,0.0841799709724238,,train,5.0,normal,-1.0,2021-12-26T16:50:00Z,mixed_or_noise,0.3398200290275762
2021-12-26T16:50:00Z,0.7438882421420256,0.7083825265643447,0.5279831045406547,,train,5.0,accelerating,-1.0,2021-12-26T17:50:00Z,mixed_or_noise,0.21590513760137098
2021-12-26T17:50:00Z,0.8509895227008148,0.7721369539551358,0.8352692713833157,,train,5.0,accelerating,-1.0,2021-12-26T18:50:00Z,fast_to_sustained_transmission,0.07885256874567903
2021-12-26T18:50:00Z,0.0624,0.0752,0.1204644412191582,,train,5.0,normal,-1.0,2021-12-26T19:50:00Z,persistent_reversal_takeover,0.0580644412191582
2021-12-26T19:50:00Z,0.4736,0.4352,0.579100145137881,,train,5.0,normal,-1.0,2021-12-26T20:50:00Z,mixed_or_noise,0.14390014513788102
2021-12-26T21:50:00Z,0.6736,0.6384,0.28156748911465895,,train,5.0,normal,-1.0,2021-12-26T22:50:00Z,delayed_absorption,0.392032510885341
2021-12-26T22:50:00Z,0.8963911525029103,0.9208972845336482,0.8437170010559663,,train,5.0,accelerating,-1.0,2021-12-26T23:50:00Z,persistent_cascade_transmission,0.07718028347768191
2021-12-26T23:50:00Z,0.1850989522700815,0.17473435655253838,0.7993664202745512,,train,5.0,accelerating,-1.0,2021-12-27T00:50:00Z,delayed_transmission,0.6246320637220129
2021-12-27T00:50:00Z,0.8230500582072177,0.5478158205430933,0.19852164730728616,,train,5.0,accelerating,-1.0,2021-12-27T01:50:00Z,delayed_absorption,0.6245284108999315
2021-12-27T01:50:00Z,0.6635622817229336,0.7284533648170012,0.26399155227032733,,train,5.0,accelerating,-1.0,2021-12-27T02:50:00Z,delayed_absorption,0.46446181254667385
2021-12-27T02:50:00Z,0.7671711292200233,0.29988193624557263,0.3885955649419219,,train,5.0,accelerating,-1.0,2021-12-27T03:50:00Z,mixed_or_noise,0.46728919297445065
2021-12-27T03:50:00Z,0.6961583236321304,0.7107438016528925,0.5174234424498416,,train,5.0,accelerating,-1.0,2021-12-27T04:50:00Z,mixed_or_noise,0.1933203592030509
2021-12-27T04:50:00Z,0.719441210710128,0.7154663518299882,0.648363252375924,,train,5.0,accelerating,-1.0,2021-12-27T05:50:00Z,mixed_or_noise,0.07107795833420405
2021-12-27T05:50:00Z,0.8752,0.7264,0.5195936139332366,,train,5.0,normal,-1.0,2021-12-27T06:50:00Z,mixed_or_noise,0.3556063860667634
2021-12-27T06:50:00Z,0.52,0.4192,0.8635703918722787,,train,5.0,normal,-1.0,2021-12-27T07:50:00Z,mixed_or_noise,0.44437039187227867
2021-12-27T07:50:00Z,,,0.7024673439767779,48.39882533911341,train,5.0,normal,-1.0,2021-12-27T08:50:00Z,mixed_or_noise,0.0
2021-12-27T17:50:00Z,,,0.7581837381203802,12.92126975248217,train,5.0,accelerating,-1.0,2021-12-27T18:50:00Z,mixed_or_noise,0.0
2021-12-27T23:50:00Z,0.6791219056515647,0.9686476368741226,0.8879492600422833,,train,4.0,accelerating,-1.0,2021-12-28T00:50:00Z,mixed_or_noise,0.28952573122255787
2021-12-28T00:50:00Z,0.8671361502347418,0.8621825023518345,0.9129511677282378,,train,5.0,early_strong_entry,-1.0,2021-12-28T01:50:00Z,persistent_cascade_transmission,0.050768665376403344
2021-12-28T01:50:00Z,0.6821885913853318,0.7603305785123967,0.6969376979936642,,train,5.0,accelerating,-1.0,2021-12-28T02:50:00Z,mixed_or_noise,0.07814198712706488
2021-12-28T02:50:00Z,0.8521536670547147,0.5785123966942148,0.47624076029567053,,train,5.0,accelerating,-1.0,2021-12-28T03:50:00Z,mixed_or_noise,0.3759129067590442
2021-12-28T03:50:00Z,0.7741559953434226,0.9728453364817001,0.9366420274551215,,train,5.0,accelerating,-1.0,2021-12-28T04:50:00Z,fast_to_sustained_transmission,0.19868934113827752
2021-12-28T04:50:00Z,0.46565774155995343,0.6292798110979929,0.34213305174234426,,train,5.0,accelerating,-1.0,2021-12-28T05:50:00Z,mixed_or_noise,0.28714675935564865
2021-12-28T05:50:00Z,0.7066356228172294,0.5419126328217237,0.6536430834213305,,train,5.0,accelerating,-1.0,2021-12-28T06:50:00Z,mixed_or_noise,0.1647229899955056
2021-12-28T06:50:00Z,0.30267753201396974,0.5289256198347108,0.4276663146779303,,train,5.0,accelerating,-1.0,2021-12-28T07:50:00Z,mixed_or_noise,0.22624808782074102
2021-12-28T07:50:00Z,0.2351571594877765,0.35537190082644626,0.40021119324181625,,train,5.0,accelerating,-1.0,2021-12-28T08:50:00Z,mixed_or_noise,0.16505403375403976
2021-12-28T08:50:00Z,0.416,0.5536,0.7314949201741655,,train,5.0,normal,-1.0,2021-12-28T09:50:00Z,mixed_or_noise,0.3154949201741655
2021-12-28T09:50:00Z,0.8656,0.664,0.613933236574746,,train,5.0,normal,-1.0,2021-12-28T10:50:00Z,mixed_or_noise,0.25166676342525407
2021-12-28T10:50:00Z,0.4336,0.1584,0.2539912917271408,,train,5.0,normal,-1.0,2021-12-28T11:50:00Z,mixed_or_noise,0.2752
2021-12-28T11:50:00Z,0.616,0.3712,0.47895500725689405,,train,5.0,normal,-1.0,2021-12-28T12:50:00Z,mixed_or_noise,0.24480000000000002
2021-12-28T12:50:00Z,0.776,0.6976,0.7082728592162555,,train,5.0,normal,-1.0,2021-12-28T13:50:00Z,fast_to_sustained_transmission,0.07840000000000003
2021-12-28T13:50:00Z,0.8496,0.704,0.602322206095791,,train,5.0,normal,-1.0,2021-12-28T14:50:00Z,mixed_or_noise,0.247277793904209
2021-12-28T14:50:00Z,0.4672,0.6128,0.6792452830188679,,train,5.0,normal,-1.0,2021-12-28T15:50:00Z,mixed_or_noise,0.21204528301886788
2021-12-28T15:50:00Z,0.9616,0.9808,0.9100145137880987,,train,5.0,normal,-1.0,2021-12-28T16:50:00Z,persistent_cascade_transmission,0.07078548621190128
2021-12-28T16:50:00Z,0.912,0.92,0.97677793904209,,train,5.0,normal,-1.0,2021-12-28T17:50:00Z,persistent_cascade_transmission,0.06477793904208995
2021-12-28T17:50:00Z,0.7264,0.7136,0.8374455732946299,,train,5.0,normal,-1.0,2021-12-28T18:50:00Z,mixed_or_noise,0.12384557329462986
2021-12-28T18:50:00Z,0.904,0.6544,0.3164005805515239,,train,5.0,normal,-1.0,2021-12-28T19:50:00Z,delayed_absorption,0.5875994194484762
2021-12-28T19:50:00Z,0.5785797438882422,0.36835891381345925,0.49947201689545934,,train,5.0,accelerating,-1.0,2021-12-28T20:50:00Z,mixed_or_noise,0.21022083007478293
2021-12-28T20:50:00Z,0.5005820721769499,0.6422668240850059,0.781414994720169,,train,5.0,accelerating,-1.0,2021-12-28T21:50:00Z,mixed_or_noise,0.280832922543219
2021-12-28T21:50:00Z,0.6554132712456344,0.27036599763872493,0.36747624076029567,,train,5.0,accelerating,-1.0,2021-12-28T22:50:00Z,mixed_or_noise,0.3850472736069095
2021-12-28T22:50:00Z,0.5378346915017462,0.4510035419126328,0.5533262935586061,,train,5.0,accelerating,-1.0,2021-12-28T23:50:00Z,mixed_or_noise,0.10232275164597326
2021-12-28T23:50:00Z,0.2281722933643772,0.29161747343565525,0.43189017951425557,,train,5.0,accelerating,-1.0,2021-12-29T00:50:00Z,mixed_or_noise,0.20371788614987837
2021-12-29T00:50:00Z,0.19720767888307156,0.21070811744386875,0.35139318885448917,,train,5.0,mature,-1.0,2021-12-29T01:50:00Z,mixed_or_noise,0.1541855099714176
2021-12-29T01:50:00Z,0.5165794066317626,0.39378238341968913,0.3235294117647059,,train,5.0,mature,-1.0,2021-12-29T02:50:00Z,mixed_or_noise,0.1930499948670567
2021-12-29T02:50:00Z,0.3717277486910995,0.45595854922279794,0.5247678018575851,,train,5.0,mature,-1.0,2021-12-29T03:50:00Z,mixed_or_noise,0.1530400531664856
2021-12-29T03:50:00Z,0.6474694589877836,0.694300518134715,0.6919504643962848,,train,5.0,mature,-1.0,2021-12-29T04:50:00Z,mixed_or_noise,0.04683105914693142
2021-12-29T04:50:00Z,0.45549738219895286,0.4110535405872193,0.44427244582043346,,train,5.0,mature,-1.0,2021-12-29T05:50:00Z,mixed_or_noise,0.04444384161173354
2021-12-29T05:50:00Z,0.39790575916230364,0.4058721934369603,0.6563467492260062,,train,5.0,mature,-1.0,2021-12-29T06:50:00Z,mixed_or_noise,0.2584409900637026
2021-12-29T06:50:00Z,0.7923211169284468,0.7150259067357513,0.7538699690402477,,train,5.0,mature,-1.0,2021-12-29T07:50:00Z,fast_to_sustained_transmission,0.07729521019269547
2021-12-29T07:50:00Z,0.13961605584642234,0.21243523316062177,0.28328173374613,,train,5.0,mature,-1.0,2021-12-29T08:50:00Z,fast_absorption_or_takeover,0.1436656778997077
2021-12-29T08:50:00Z,0.7504363001745201,0.9309153713298791,0.11919504643962849,,train,5.0,mature,-1.0,2021-12-29T09:50:00Z,delayed_absorption,0.8117203248902506
2021-12-29T09:50:00Z,0.8150087260034904,0.927461139896373,0.8993808049535603,,train,5.0,mature,-1.0,2021-12-29T10:50:00Z,persistent_cascade_transmission,0.11245241389288263
2021-12-29T10:50:00Z,0.5357766143106457,0.5043177892918825,0.56656346749226,,train,5.0,mature,-1.0,2021-12-29T11:50:00Z,mixed_or_noise,0.06224567820037752
